ID,地區,年月,複數原告,複數被告,賠償金額,總賠償金額,PDF
"KSEV,111,雄小,1621,20220914,1",高雄,2022年09月,否,否,[21110],21110,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1621%2c20220914%2c1.pdf
"KSEV,111,雄小,1638,20220905,1",高雄,2022年09月,否,否,[17516],17516,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1638%2c20220905%2c1.pdf
"KSEV,111,雄小,1639,20221006,2",高雄,2022年10月,否,否,[20534],20534,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1639%2c20221006%2c2.pdf
"KSEV,111,雄小,1648,20220905,1",高雄,2022年09月,否,否,[14860],14860,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1648%2c20220905%2c1.pdf
"KSEV,111,雄小,1654,20221109,1",高雄,2022年11月,否,否,[9905],9905,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1654%2c20221109%2c1.pdf
"KSEV,111,雄小,1656,20221101,2",高雄,2022年11月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1656%2c20221101%2c2.pdf
"KSEV,111,雄小,1657,20220906,1",高雄,2022年09月,否,否,[69761],69761,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1657%2c20220906%2c1.pdf
"KSEV,111,雄小,1690,20220908,1",高雄,2022年09月,否,否,[16180],16180,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1690%2c20220908%2c1.pdf
"KSEV,111,雄小,1693,20220831,1",高雄,2022年08月,否,否,[16291],16291,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1693%2c20220831%2c1.pdf
"KSEV,111,雄小,1708,20220908,1",高雄,2022年09月,否,否,[16194],16194,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1708%2c20220908%2c1.pdf
"KSEV,111,雄小,1723,20220921,1",高雄,2022年09月,否,否,[60872],60872,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1723%2c20220921%2c1.pdf
"KSEV,111,雄小,1725,20220913,1",高雄,2022年09月,否,否,[20026],20026,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1725%2c20220913%2c1.pdf
"KSEV,111,雄小,1728,20220831,1",高雄,2022年08月,是,否,"[32650, 41750]",74400,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1728%2c20220831%2c1.pdf
"KSEV,111,雄小,1747,20221018,1",高雄,2022年10月,否,否,[26795],26795,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1747%2c20221018%2c1.pdf
"KSEV,111,雄小,1748,20220819,1",高雄,2022年08月,否,否,[51345],51345,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1748%2c20220819%2c1.pdf
"KSEV,111,雄小,1759,20220920,1",高雄,2022年09月,否,否,[1250],1250,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1759%2c20220920%2c1.pdf
"KSEV,111,雄小,1762,20220830,1",高雄,2022年08月,否,否,[39694],39694,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1762%2c20220830%2c1.pdf
"KSEV,111,雄小,1772,20220919,1",高雄,2022年09月,否,否,[12732],12732,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1772%2c20220919%2c1.pdf
"KSEV,111,雄小,1774,20220819,1",高雄,2022年08月,否,否,[8837],8837,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1774%2c20220819%2c1.pdf
"KSEV,111,雄小,1778,20220926,1",高雄,2022年09月,否,否,[11638],11638,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1778%2c20220926%2c1.pdf
"KSEV,111,雄小,1782,20220920,1",高雄,2022年09月,否,否,[22156],22156,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1782%2c20220920%2c1.pdf
"KSEV,111,雄小,1787,20220914,1",高雄,2022年09月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1787%2c20220914%2c1.pdf
"KSEV,111,雄小,1801,20220921,1",高雄,2022年09月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1801%2c20220921%2c1.pdf
"KSEV,111,雄小,1803,20220831,1",高雄,2022年08月,否,否,[6941],6941,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1803%2c20220831%2c1.pdf
"KSEV,111,雄小,1816,20220916,1",高雄,2022年09月,否,否,[69835],69835,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1816%2c20220916%2c1.pdf
"KSEV,111,雄小,1833,20220913,1",高雄,2022年09月,否,否,[3000],3000,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1833%2c20220913%2c1.pdf
"KSEV,111,雄小,1834,20230109,2",高雄,2023年01月,否,是,[22364],22364,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1834%2c20230109%2c2.pdf
"KSEV,111,雄小,1835,20221005,1",高雄,2022年10月,否,否,[11297],11297,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1835%2c20221005%2c1.pdf
"KSEV,111,雄小,1848,20220920,1",高雄,2022年09月,否,否,[2943],2943,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1848%2c20220920%2c1.pdf
"KSEV,111,雄小,1849,20221025,1",高雄,2022年10月,否,否,[15707],15707,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1849%2c20221025%2c1.pdf
"KSEV,111,雄小,1861,20221005,1",高雄,2022年10月,否,否,[79108],79108,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1861%2c20221005%2c1.pdf
"KSEV,111,雄小,1863,20220906,1",高雄,2022年09月,否,否,[28684],28684,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1863%2c20220906%2c1.pdf
"KSEV,111,雄小,1888,20220930,1",高雄,2022年09月,否,否,[27300],27300,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1888%2c20220930%2c1.pdf
"KSEV,111,雄小,1891,20220923,1",高雄,2022年09月,否,否,[24378],24378,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1891%2c20220923%2c1.pdf
"KSEV,111,雄小,1892,20221019,1",高雄,2022年10月,否,否,[17878],17878,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1892%2c20221019%2c1.pdf
"KSEV,111,雄小,1917,20220930,1",高雄,2022年09月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1917%2c20220930%2c1.pdf
"KSEV,111,雄小,1918,20221019,1",高雄,2022年10月,否,否,[16028],16028,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1918%2c20221019%2c1.pdf
"KSEV,111,雄小,1919,20220920,1",高雄,2022年09月,否,否,[40662],40662,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1919%2c20220920%2c1.pdf
"KSEV,111,雄小,1921,20220927,1",高雄,2022年09月,否,否,[9130],9130,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1921%2c20220927%2c1.pdf
"KSEV,111,雄小,1955,20220916,1",高雄,2022年09月,否,否,[2112],2112,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1955%2c20220916%2c1.pdf
"KSEV,111,雄小,1956,20221019,1",高雄,2022年10月,否,否,[8916],8916,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1956%2c20221019%2c1.pdf
"KSEV,111,雄小,1957,20221011,1",高雄,2022年10月,否,否,[7732],7732,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1957%2c20221011%2c1.pdf
"KSEV,111,雄小,1958,20220930,1",高雄,2022年09月,否,否,[43888],43888,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1958%2c20220930%2c1.pdf
"KSEV,111,雄小,1969,20221026,1",高雄,2022年10月,是,否,"[17993, 18782, 17993]",54768,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1969%2c20221026%2c1.pdf
"KSEV,111,雄小,1973,20220927,1",高雄,2022年09月,是,否,"[9915, 6610]",16525,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1973%2c20220927%2c1.pdf
"KSEV,111,雄小,1977,20221011,1",高雄,2022年10月,否,否,[23698],23698,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1977%2c20221011%2c1.pdf
"KSEV,111,雄小,1982,20221123,1",高雄,2022年11月,否,否,[88817],88817,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1982%2c20221123%2c1.pdf
"KSEV,111,雄小,1983,20220929,1",高雄,2022年09月,否,否,[12334],12334,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1983%2c20220929%2c1.pdf
"KSEV,111,雄小,1986,20220930,1",高雄,2022年09月,否,否,[37512],37512,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1986%2c20220930%2c1.pdf
"KSEV,111,雄小,1993,20220930,1",高雄,2022年09月,否,否,[18585],18585,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1993%2c20220930%2c1.pdf
"KSEV,111,雄小,1996,20220930,1",高雄,2022年09月,否,否,[17193],17193,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1996%2c20220930%2c1.pdf
"KSEV,111,雄小,1997,20220930,1",高雄,2022年09月,否,否,[50360],50360,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1997%2c20220930%2c1.pdf
"KSEV,111,雄小,1998,20221019,1",高雄,2022年10月,否,否,[67308],67308,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c1998%2c20221019%2c1.pdf
"KSEV,111,雄小,2025,20221013,1",高雄,2022年10月,否,否,[14208],14208,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2025%2c20221013%2c1.pdf
"KSEV,111,雄小,2045,20221011,1",高雄,2022年10月,否,否,[12703],12703,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2045%2c20221011%2c1.pdf
"KSEV,111,雄小,2090,20220930,1",高雄,2022年09月,否,否,[30584],30584,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2090%2c20220930%2c1.pdf
"KSEV,111,雄小,2091,20221122,1",高雄,2022年11月,否,否,[15225],15225,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2091%2c20221122%2c1.pdf
"KSEV,111,雄小,2098,20221017,1",高雄,2022年10月,否,否,[65328],65328,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2098%2c20221017%2c1.pdf
"KSEV,111,雄小,2114,20221025,1",高雄,2022年10月,否,否,[9533],9533,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2114%2c20221025%2c1.pdf
"KSEV,111,雄小,2115,20221026,1",高雄,2022年10月,否,否,[29212],29212,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2115%2c20221026%2c1.pdf
"KSEV,111,雄小,2118,20220930,1",高雄,2022年09月,否,是,[8642],8642,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2118%2c20220930%2c1.pdf
"KSEV,111,雄小,2127,20220930,1",高雄,2022年09月,否,否,[52202],52202,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2127%2c20220930%2c1.pdf
"KSEV,111,雄小,2132,20221026,1",高雄,2022年10月,否,否,[10505],10505,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2132%2c20221026%2c1.pdf
"KSEV,111,雄小,2133,20220927,1",高雄,2022年09月,否,否,[12015],12015,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2133%2c20220927%2c1.pdf
"KSEV,111,雄小,2134,20221014,1",高雄,2022年10月,否,否,[38636],38636,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2134%2c20221014%2c1.pdf
"KSEV,111,雄小,2145,20221012,1",高雄,2022年10月,否,否,[59795],59795,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2145%2c20221012%2c1.pdf
"KSEV,111,雄小,2153,20220930,1",高雄,2022年09月,否,否,[13968],13968,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2153%2c20220930%2c1.pdf
"KSEV,111,雄小,2175,20221122,1",高雄,2022年11月,否,否,[35303],35303,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2175%2c20221122%2c1.pdf
"KSEV,111,雄小,2178,20221018,1",高雄,2022年10月,否,否,[18658],18658,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2178%2c20221018%2c1.pdf
"KSEV,111,雄小,2181,20221130,1",高雄,2022年11月,否,是,[22180],22180,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2181%2c20221130%2c1.pdf
"KSEV,111,雄小,2190,20221201,1",高雄,2022年12月,否,否,[10292],10292,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2190%2c20221201%2c1.pdf
"KSEV,111,雄小,2196,20221102,1",高雄,2022年11月,否,否,[3307],3307,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2196%2c20221102%2c1.pdf
"KSEV,111,雄小,2201,20221018,1",高雄,2022年10月,否,否,[29118],29118,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2201%2c20221018%2c1.pdf
"KSEV,111,雄小,2203,20221025,1",高雄,2022年10月,否,否,[20404],20404,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2203%2c20221025%2c1.pdf
"KSEV,111,雄小,2232,20221107,1",高雄,2022年11月,否,否,[13636],13636,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2232%2c20221107%2c1.pdf
"KSEV,111,雄小,2236,20221130,1",高雄,2022年11月,否,否,[16950],16950,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2236%2c20221130%2c1.pdf
"KSEV,111,雄小,2242,20221109,1",高雄,2022年11月,否,否,[35912],35912,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2242%2c20221109%2c1.pdf
"KSEV,111,雄小,2243,20221122,1",高雄,2022年11月,否,否,[26160],26160,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2243%2c20221122%2c1.pdf
"KSEV,111,雄小,2252,20221109,1",高雄,2022年11月,否,否,[43397],43397,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2252%2c20221109%2c1.pdf
"KSEV,111,雄小,2254,20221110,1",高雄,2022年11月,否,否,[8938],8938,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2254%2c20221110%2c1.pdf
"KSEV,111,雄小,2283,20221025,1",高雄,2022年10月,否,否,[26270],26270,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2283%2c20221025%2c1.pdf
"KSEV,111,雄小,2293,20221107,1",高雄,2022年11月,否,否,[23233],23233,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2293%2c20221107%2c1.pdf
"KSEV,111,雄小,2305,20221116,1",高雄,2022年11月,否,否,[35875],35875,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2305%2c20221116%2c1.pdf
"KSEV,111,雄小,2319,20221115,1",高雄,2022年11月,否,否,[7282],7282,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2319%2c20221115%2c1.pdf
"KSEV,111,雄小,2325,20221018,1",高雄,2022年10月,否,否,[4433],4433,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2325%2c20221018%2c1.pdf
"KSEV,111,雄小,2327,20221107,1",高雄,2022年11月,否,否,[13602],13602,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2327%2c20221107%2c1.pdf
"KSEV,111,雄小,2328,20221116,1",高雄,2022年11月,否,否,[13992],13992,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2328%2c20221116%2c1.pdf
"KSEV,111,雄小,2333,20221122,1",高雄,2022年11月,否,否,[12372],12372,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2333%2c20221122%2c1.pdf
"KSEV,111,雄小,2335,20221122,1",高雄,2022年11月,否,否,[23628],23628,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2335%2c20221122%2c1.pdf
"KSEV,111,雄小,2343,20221031,1",高雄,2022年10月,否,否,[16081],16081,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2343%2c20221031%2c1.pdf
"KSEV,111,雄小,2361,20221124,1",高雄,2022年11月,否,否,[28144],28144,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2361%2c20221124%2c1.pdf
"KSEV,111,雄小,2378,20221012,1",高雄,2022年10月,否,否,[87007],87007,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2378%2c20221012%2c1.pdf
"KSEV,111,雄小,2382,20221114,1",高雄,2022年11月,否,否,[24483],24483,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2382%2c20221114%2c1.pdf
"KSEV,111,雄小,2387,20230315,1",高雄,2023年03月,否,否,[5300],5300,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2387%2c20230315%2c1.pdf
"KSEV,111,雄小,2392,20221123,1",高雄,2022年11月,否,否,[81078],81078,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2392%2c20221123%2c1.pdf
"KSEV,111,雄小,2400,20221121,1",高雄,2022年11月,否,否,[19900],19900,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2400%2c20221121%2c1.pdf
"KSEV,111,雄小,2401,20221229,1",高雄,2022年12月,否,否,[12839],12839,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2401%2c20221229%2c1.pdf
"KSEV,111,雄小,2405,20221019,1",高雄,2022年10月,否,否,[8514],8514,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2405%2c20221019%2c1.pdf
"KSEV,111,雄小,2406,20221019,1",高雄,2022年10月,否,否,[11437],11437,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2406%2c20221019%2c1.pdf
"KSEV,111,雄小,2417,20221031,1",高雄,2022年10月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2417%2c20221031%2c1.pdf
"KSEV,111,雄小,2425,20221206,1",高雄,2022年12月,否,否,[6335],6335,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2425%2c20221206%2c1.pdf
"KSEV,111,雄小,2427,20221115,1",高雄,2022年11月,否,否,[35798],35798,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2427%2c20221115%2c1.pdf
"KSEV,111,雄小,2434,20221121,1",高雄,2022年11月,否,否,[4993],4993,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2434%2c20221121%2c1.pdf
"KSEV,111,雄小,2435,20221123,1",高雄,2022年11月,否,否,[68612],68612,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2435%2c20221123%2c1.pdf
"KSEV,111,雄小,2436,20221228,1",高雄,2022年12月,否,否,[21975],21975,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2436%2c20221228%2c1.pdf
"KSEV,111,雄小,2443,20221031,1",高雄,2022年10月,否,否,[50759],50759,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2443%2c20221031%2c1.pdf
"KSEV,111,雄小,2445,20221130,1",高雄,2022年11月,否,否,[7700],7700,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2445%2c20221130%2c1.pdf
"KSEV,111,雄小,2446,20221028,1",高雄,2022年10月,否,否,[11208],11208,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2446%2c20221028%2c1.pdf
"KSEV,111,雄小,2448,20230324,1",高雄,2023年03月,否,否,[4460],4460,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2448%2c20230324%2c1.pdf
"KSEV,111,雄小,2484,20221206,2",高雄,2022年12月,否,否,[23043],23043,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2484%2c20221206%2c2.pdf
"KSEV,111,雄小,2486,20221121,1",高雄,2022年11月,否,否,[7890],7890,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2486%2c20221121%2c1.pdf
"KSEV,111,雄小,2496,20221128,1",高雄,2022年11月,否,否,[25294],25294,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2496%2c20221128%2c1.pdf
"KSEV,111,雄小,2497,20221214,1",高雄,2022年12月,否,否,[7685],7685,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2497%2c20221214%2c1.pdf
"KSEV,111,雄小,2501,20221206,1",高雄,2022年12月,否,否,[7904],7904,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2501%2c20221206%2c1.pdf
"KSEV,111,雄小,2506,20221214,1",高雄,2022年12月,否,否,[27676],27676,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2506%2c20221214%2c1.pdf
"KSEV,111,雄小,2511,20221121,1",高雄,2022年11月,否,否,[75839],75839,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2511%2c20221121%2c1.pdf
"KSEV,111,雄小,2514,20230117,1",高雄,2023年01月,否,否,[16920],16920,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2514%2c20230117%2c1.pdf
"KSEV,111,雄小,2522,20221031,1",高雄,2022年10月,否,否,[43241],43241,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2522%2c20221031%2c1.pdf
"KSEV,111,雄小,2528,20221215,1",高雄,2022年12月,否,否,[20024],20024,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2528%2c20221215%2c1.pdf
"KSEV,111,雄小,2534,20221122,1",高雄,2022年11月,否,否,[15112],15112,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2534%2c20221122%2c1.pdf
"KSEV,111,雄小,2535,20221213,1",高雄,2022年12月,否,否,[26453],26453,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2535%2c20221213%2c1.pdf
"KSEV,111,雄小,2536,20221130,1",高雄,2022年11月,否,否,[72534],72534,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2536%2c20221130%2c1.pdf
"KSEV,111,雄小,2537,20221130,1",高雄,2022年11月,否,否,[66520],66520,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2537%2c20221130%2c1.pdf
"KSEV,111,雄小,2538,20221123,1",高雄,2022年11月,否,否,[18798],18798,https://data.judicial.gov.tw/opendl/JDocFile/KSEV/111%2c%e9%9b%84%e5%b0%8f%2c2538%2c20221123%2c1.pdf
