date,2317,2330,2454,portfolio_value
2020-12-22,87.7,509.0,703.0,1299.7
2020-12-21,88.0,516.0,708.0,1312.0
2020-12-18,87.7,510.0,699.0,1296.7
2020-12-17,87.8,508.0,704.0,1299.8
2020-12-16,88.2,512.0,701.0,1301.2
2020-12-15,87.1,504.0,701.0,1292.1
2020-12-14,87.7,508.0,702.0,1297.7
2020-12-11,87.6,516.0,707.0,1310.6
2020-12-10,87.7,512.0,709.0,1308.7
2020-12-09,89.0,520.0,734.0,1343.0
2020-12-08,87.6,524.0,730.0,1341.6
2020-12-07,87.9,514.0,704.0,1305.9
2020-12-04,82.9,503.0,705.0,1290.9
2020-12-03,82.0,497.0,700.0,1279.0
2020-12-02,82.7,499.0,712.0,1293.7
2020-12-01,82.9,490.0,697.0,1269.9
2020-11-30,82.3,480.5,704.0,1266.8
2020-11-27,82.6,489.0,725.0,1296.6
2020-11-26,83.0,489.0,730.0,1302.0
2020-11-25,82.0,487.0,724.0,1293.0
2020-11-24,82.0,492.0,742.0,1316.0
2020-11-23,82.9,496.5,743.0,1322.4
2020-11-20,82.5,488.0,747.0,1317.5
2020-11-19,82.9,490.0,733.0,1305.9
2020-11-18,83.2,497.0,728.0,1308.2
2020-11-17,83.0,485.5,696.0,1264.5
2020-11-16,82.6,484.0,694.0,1260.6
2020-11-13,81.4,462.0,675.0,1218.4
2020-11-12,81.9,458.0,673.0,1212.9
2020-11-11,81.6,457.0,676.0,1214.6
2020-11-10,80.8,451.0,686.0,1217.8
2020-11-09,81.2,458.5,702.0,1241.7
2020-11-06,79.7,452.5,700.0,1232.2
2020-11-05,79.0,451.0,696.0,1226.0
2020-11-04,78.8,450.0,677.0,1205.8
2020-11-03,78.3,441.0,665.0,1184.3
2020-11-02,78.3,435.5,653.0,1166.8
2020-10-30,77.5,432.0,678.0,1187.5
2020-10-29,78.0,437.0,684.0,1199.0
2020-10-28,78.3,444.0,681.0,1203.3
2020-10-27,80.0,447.0,685.0,1212.0
2020-10-26,80.2,450.0,674.0,1204.2
2020-10-23,80.7,452.0,678.0,1210.7
2020-10-22,80.8,455.0,688.0,1223.8
2020-10-21,80.4,453.0,691.0,1224.4
2020-10-20,81.4,451.0,697.0,1229.4
2020-10-19,81.3,457.5,692.0,1230.8
2020-10-16,78.6,449.0,680.0,1207.6
2020-10-15,78.1,453.0,689.0,1220.1
2020-10-14,78.0,459.0,689.0,1226.0
2020-10-13,78.9,462.0,699.0,1239.9
2020-10-12,78.7,460.0,714.0,1252.7
2020-10-08,78.0,453.0,670.0,1201.0
2020-10-07,77.4,443.0,647.0,1167.4
2020-10-06,77.8,439.5,615.0,1132.3
2020-10-05,77.7,432.5,611.0,1121.2
2020-09-30,77.4,433.0,607.0,1117.4
2020-09-29,77.0,431.0,610.0,1118.0
2020-09-28,76.9,431.5,603.0,1111.4
2020-09-25,74.3,424.0,585.0,1083.3
2020-09-24,75.0,423.0,600.0,1098.0
2020-09-23,76.7,433.5,617.0,1127.2
2020-09-22,76.8,437.0,603.0,1116.8
2020-09-21,77.4,440.0,616.0,1133.4
2020-09-18,77.6,444.0,611.0,1132.6
2020-09-17,78.1,448.5,599.0,1125.6
2020-09-16,78.8,458.0,617.0,1153.8
2020-09-15,79.1,445.0,611.0,1135.1
2020-09-14,79.4,441.0,609.0,1129.4
2020-09-11,78.5,436.5,595.0,1110.0
2020-09-10,78.5,435.0,599.0,1112.5
2020-09-09,77.9,427.0,595.0,1099.9
2020-09-08,77.5,431.0,604.0,1112.5
2020-09-07,77.3,426.0,598.0,1101.3
2020-09-04,76.9,429.0,603.0,1108.9
2020-09-03,77.7,436.0,603.0,1116.7
2020-09-02,77.8,433.0,596.0,1106.8
2020-09-01,77.0,435.0,576.0,1088.0
2020-08-31,76.9,426.5,556.0,1059.4
2020-08-28,77.5,435.0,574.0,1086.5
2020-08-27,77.5,444.0,558.0,1079.5
2020-08-26,78.2,442.0,578.0,1098.2
2020-08-25,78.3,434.5,589.0,1101.8
2020-08-24,77.6,428.0,585.0,1090.6
2020-08-21,78.2,424.5,604.0,1106.7
2020-08-20,77.1,415.0,565.0,1057.1
2020-08-19,79.3,427.5,609.0,1115.8
2020-08-18,79.8,433.0,617.0,1129.8
2020-08-17,80.2,435.0,685.0,1200.2
2020-08-14,80.4,427.0,680.0,1187.4
2020-08-13,79.5,429.0,684.0,1192.5
2020-08-12,81.4,419.0,680.0,1180.4
2020-08-11,79.8,429.0,693.0,1201.8
2020-08-10,80.5,435.5,706.0,1222.0
2020-08-07,78.3,433.0,705.0,1216.3
2020-08-06,79.0,435.0,732.0,1246.0
2020-08-05,77.9,429.0,730.0,1236.9
2020-08-04,78.1,425.5,732.0,1235.6
2020-08-03,77.1,416.0,696.0,1189.1
2020-07-31,78.4,425.5,701.0,1204.9
2020-07-30,78.0,434.0,683.0,1195.0
2020-07-29,78.0,422.0,682.0,1182.0
2020-07-28,78.4,435.0,680.0,1193.4
2020-07-27,78.0,424.5,728.0,1230.5
2020-07-24,80.0,386.0,675.0,1141.0
2020-07-23,82.1,381.5,677.0,1140.6
2020-07-22,85.9,384.0,664.0,1133.9
2020-07-21,85.3,383.0,637.0,1105.3
2020-07-20,86.8,366.0,601.0,1053.8
2020-07-17,88.0,367.0,607.0,1062.0
2020-07-16,87.6,357.5,599.0,1044.1
2020-07-15,86.6,363.0,609.0,1058.6
2020-07-14,86.3,363.5,611.0,1060.8
2020-07-13,86.7,354.5,629.0,1070.2
2020-07-10,84.8,348.5,616.0,1049.3
2020-07-09,86.2,345.0,651.0,1082.2
2020-07-08,87.0,341.0,661.0,1089.0
2020-07-07,87.0,338.5,618.0,1043.5
2020-07-06,86.4,338.0,589.0,1013.4
2020-07-03,85.3,329.5,585.0,999.8
2020-07-02,86.0,322.0,574.0,982.0
2020-07-01,85.9,317.5,577.0,980.4
2020-06-30,86.3,313.0,579.0,978.3
2020-06-29,85.2,312.0,565.0,962.2
2020-06-24,83.5,317.5,580.0,981.0
2020-06-23,80.2,315.0,574.0,969.2
2020-06-22,78.9,312.0,576.0,966.9
2020-06-19,78.8,314.5,546.0,939.3
2020-06-18,78.5,314.5,513.0,906.0
2020-06-17,78.2,315.0,510.0,903.2
2020-06-16,78.4,315.0,510.0,903.4
2020-06-15,77.0,309.5,492.5,879.0
2020-06-12,78.0,316.0,492.5,886.5
2020-06-11,78.6,320.5,496.5,895.6
2020-06-10,79.9,322.5,500.0,902.4
2020-06-09,79.5,319.0,497.5,896.0
2020-06-08,79.7,318.0,494.5,892.2
2020-06-05,78.5,311.5,494.0,884.0
2020-06-04,78.4,306.0,490.0,874.4
2020-06-03,78.1,301.0,490.0,869.1
2020-06-02,77.1,296.5,485.0,858.6
2020-06-01,76.2,295.5,461.5,833.2
2020-05-29,75.8,292.0,463.0,830.8
2020-05-28,75.3,294.0,460.0,829.3
2020-05-27,75.3,296.5,464.5,836.3
2020-05-26,74.8,295.5,460.0,830.3
2020-05-25,73.6,292.0,460.0,825.6
2020-05-22,73.6,292.0,442.0,807.6
2020-05-21,74.7,297.5,464.5,836.7
2020-05-20,74.5,294.0,470.0,838.5
2020-05-19,74.8,291.5,462.0,828.3
2020-05-18,75.0,290.0,440.5,805.5
2020-05-15,77.1,298.0,411.0,786.1
2020-05-14,78.2,293.0,411.0,782.2
2020-05-13,78.8,297.0,420.0,795.8
2020-05-12,77.3,295.0,407.0,779.3
2020-05-11,78.9,301.0,410.0,789.9
2020-05-08,76.2,297.5,411.5,785.2
2020-05-07,75.2,297.5,411.0,783.7
2020-05-06,74.3,296.0,408.0,778.3
2020-05-05,74.1,295.5,401.5,771.1
2020-05-04,74.5,295.0,399.5,769.0
2020-04-30,77.0,304.5,415.0,796.5
2020-04-29,75.6,299.0,398.0,772.6
2020-04-28,75.2,296.5,375.0,746.7
2020-04-27,74.9,298.0,372.0,744.9
2020-04-24,73.8,294.0,348.5,716.3
2020-04-23,74.0,295.5,351.0,720.5
2020-04-22,73.9,294.0,346.0,713.9
2020-04-21,73.5,295.0,353.5,722.0
2020-04-20,76.2,304.0,370.0,750.2
2020-04-17,75.8,306.5,368.0,750.3
2020-04-16,74.0,286.5,361.5,722.0
2020-04-15,74.1,287.5,365.5,727.1
2020-04-14,74.4,285.0,365.5,724.9
2020-04-13,73.1,278.5,351.5,703.1
2020-04-10,73.9,279.5,350.0,703.4
2020-04-09,74.0,283.0,351.5,708.5
2020-04-08,75.0,285.0,349.5,709.5
2020-04-07,71.2,283.0,347.0,701.2
2020-04-06,70.2,275.5,341.0,686.7
2020-04-01,70.0,271.5,334.0,675.5
2020-03-31,69.9,274.0,327.5,671.4
2020-03-30,70.0,267.5,336.5,674.0
2020-03-27,70.1,273.0,340.0,683.1
2020-03-26,71.0,280.0,343.5,694.5
2020-03-25,71.4,277.0,334.5,682.9
2020-03-24,69.4,267.5,330.0,666.9
2020-03-23,67.5,255.0,308.0,630.5
2020-03-20,70.8,270.0,301.0,641.8
2020-03-19,66.3,248.0,274.0,588.3
2020-03-18,70.0,260.0,301.5,631.5
2020-03-17,70.6,268.0,315.5,654.1
2020-03-16,71.1,276.5,320.0,667.6
2020-03-13,74.6,290.0,341.0,705.6
2020-03-12,74.7,294.0,336.0,704.7
2020-03-11,78.6,302.0,363.0,743.6
2020-03-10,79.4,307.0,373.5,759.9
2020-03-09,79.1,305.5,366.5,751.1
2020-03-06,80.8,315.0,378.5,774.3
2020-03-05,82.7,323.0,385.0,790.7
2020-03-04,81.7,320.5,370.5,772.7
2020-03-03,81.0,317.5,372.0,770.5
2020-03-02,79.2,311.0,363.0,753.2
2020-02-27,80.3,316.0,360.0,756.3
2020-02-26,81.1,318.5,375.0,774.6
2020-02-25,82.3,322.0,378.5,782.8
2020-02-24,80.7,320.0,377.0,777.7
2020-02-21,81.7,325.0,388.0,794.7
2020-02-20,82.8,325.5,394.0,802.3
2020-02-19,83.8,326.5,388.5,798.8
2020-02-18,83.4,322.0,392.0,797.4
2020-02-17,83.9,331.5,398.0,813.4
2020-02-14,84.9,335.0,405.5,825.4
2020-02-13,84.7,335.0,408.5,828.2
2020-02-12,85.5,335.0,401.5,822.0
2020-02-11,82.9,331.5,390.0,804.4
2020-02-10,82.0,327.5,380.0,789.5
2020-02-07,82.9,328.0,381.0,791.9
2020-02-06,83.6,332.5,382.0,798.1
2020-02-05,82.2,327.5,381.0,790.7
2020-02-04,82.2,325.0,390.5,797.7
2020-02-03,82.2,315.0,382.0,779.2
2020-01-31,83.2,320.0,388.0,791.2
2020-01-30,83.1,316.5,383.5,783.1
2020-01-20,92.3,333.0,419.0,844.3
2020-01-17,92.3,333.0,420.5,845.8
2020-01-16,90.0,334.5,421.0,845.5
2020-01-15,89.9,340.0,416.0,845.9
2020-01-14,90.0,346.0,416.0,852.0
2020-01-13,89.6,341.5,422.0,853.1
2020-01-10,89.0,339.5,432.0,860.5
2020-01-09,87.1,337.5,437.0,861.6
2020-01-08,86.5,329.5,430.5,846.5
2020-01-07,89.1,329.5,426.0,844.6
2020-01-06,90.5,332.0,424.0,846.5
2020-01-03,91.6,339.5,434.5,865.6
2020-01-02,90.8,339.0,441.5,871.3
2019-12-31,90.8,331.0,443.5,865.3
2019-12-30,90.9,334.5,446.5,871.9
2019-12-27,91.5,338.0,446.5,876.0
2019-12-26,90.8,333.0,449.0,872.8
2019-12-25,91.0,333.0,452.0,876.0
2019-12-24,90.9,332.0,445.0,867.9
2019-12-23,91.5,334.0,449.0,874.5
2019-12-20,91.1,329.0,446.0,866.1
2019-12-19,92.2,335.0,454.5,881.7
2019-12-18,92.4,344.5,456.5,893.4
2019-12-17,91.6,345.0,460.5,897.1
2019-12-16,91.6,336.0,442.0,869.6
2019-12-13,91.0,339.0,432.5,862.5
2019-12-12,91.0,331.5,427.5,850.0
2019-12-11,91.3,319.0,429.0,839.3
2019-12-10,90.3,313.5,425.0,828.8
2019-12-09,91.0,316.0,426.5,833.5
2019-12-06,90.5,313.0,415.0,818.5
2019-12-05,89.9,312.0,420.0,821.9
2019-12-04,89.5,306.0,424.5,820.0
2019-12-03,90.0,307.0,418.0,815.0
2019-12-02,88.6,307.5,416.5,812.6
2019-11-29,88.5,305.0,421.5,815.0
2019-11-28,89.8,309.5,431.5,830.8
2019-11-27,90.6,311.0,422.5,824.1
2019-11-26,89.9,307.0,420.0,816.9
2019-11-25,89.6,307.0,418.5,815.1
2019-11-22,91.4,309.0,411.0,811.4
2019-11-21,92.5,311.0,407.0,810.5
2019-11-20,91.9,313.5,414.5,819.9
2019-11-19,92.8,315.0,421.0,828.8
2019-11-18,90.5,311.0,419.5,821.0
2019-11-15,90.1,307.0,422.0,819.1
2019-11-14,89.3,303.5,410.5,803.3
2019-11-13,89.7,304.0,408.0,801.7
2019-11-12,91.0,305.0,410.0,806.0
2019-11-11,87.9,301.0,403.5,792.4
2019-11-08,90.9,305.5,414.0,810.4
2019-11-07,90.8,309.0,425.0,824.8
2019-11-06,90.4,311.0,434.0,835.4
2019-11-05,90.0,310.5,425.0,825.5
2019-11-04,89.0,307.0,412.0,808.0
2019-11-01,84.8,299.0,405.0,788.8
2019-10-31,80.6,298.5,408.0,787.1
2019-10-30,80.2,299.5,396.5,776.2
2019-10-29,80.8,298.5,393.0,772.3
2019-10-28,80.1,294.5,387.0,761.6
2019-10-25,80.2,293.5,379.0,752.7
2019-10-24,80.5,293.0,381.5,755.0
2019-10-23,80.5,293.0,372.0,745.5
2019-10-22,79.5,294.0,371.5,745.0
2019-10-21,77.6,290.0,369.0,736.6
2019-10-18,76.9,293.0,370.0,739.9
2019-10-17,77.2,293.5,371.0,741.7
2019-10-16,75.0,296.5,360.0,731.5
2019-10-15,74.7,293.5,367.0,735.2
2019-10-14,74.5,290.0,370.5,735.0
2019-10-09,72.9,282.0,372.0,726.9
2019-10-08,74.0,286.5,384.5,745.0
2019-10-07,73.4,278.0,384.0,735.4
2019-10-04,72.7,276.5,385.5,734.7
2019-10-03,72.0,276.5,379.5,728.0
2019-10-02,72.3,279.5,372.0,723.8
2019-10-01,72.6,280.0,376.5,729.1
2019-09-27,73.2,272.0,369.0,714.2
2019-09-26,74.0,268.0,376.0,718.0
2019-09-25,74.8,266.0,380.0,720.8
2019-09-24,74.9,265.0,387.0,726.9
2019-09-23,74.7,264.0,388.0,726.7
2019-09-20,74.5,264.0,386.5,725.0
2019-09-19,73.5,265.0,380.5,719.0
2019-09-18,74.4,267.0,382.0,723.4
2019-09-17,74.6,265.0,383.0,722.6
2019-09-16,76.0,265.5,382.0,723.5
2019-09-12,76.0,262.5,375.0,713.5
2019-09-11,74.5,263.0,374.5,712.0
2019-09-10,74.1,261.5,378.0,713.6
2019-09-09,74.7,265.0,382.5,722.2
2019-09-06,75.0,263.5,374.5,713.0
2019-09-05,74.9,263.0,367.5,705.4
2019-09-04,74.3,257.5,365.0,696.8
2019-09-03,73.6,254.0,364.0,691.6
2019-09-02,74.0,257.5,370.5,702.0
2019-08-30,74.2,259.0,367.5,700.7
